Orthogroup_ID	transcript_ID_native	Flybase	Flybase_summary	CAFE_p-value	B_siliquastri_num_GF_members	T_castaneum_num_GF_members	Z_morio_num_GF_members	A_obtectus_num_GF_members	A_verrucosus_num_GF_members	C_maculatus_num_GF_members	D_ponderosae_num_GF_members	P_pyralis_num_GF_members	R_ferrugineus_num_GF_members	T_molitor_num_GF_members	C_septempunctata_num_GF_members	C_chinensis_num_GF_members	D_melanogaster_num_GF_members	I_luminosus_num_GF_members	max_delta_GF	Gene_Group	Gene_Name
N0.HOG0001716	rna-NM_142904.4	FBgn0039094	This gene is referred to in FlyBase by the symbol Dmel\CG10184 (FBgn0039094). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:23602507..23605495. Its molecular function is described by: lyase activity; L-allo-threonine aldolase activity. It is involved in the biological process described with: amino acid metabolic process; glycine biosynthetic process; threonine catabolic process. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed during early larval stages.	0.021	1	3	1	1	1	1	1	8	2	1	1	1	1	1	7	None	None
N0.HOG0001719	rna-NM_001276095.1	FBgn0039536	The gene uncoordinated 80 is referred to in FlyBase by the symbol Dmel\unc80 (CG18437, FBgn0039536). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (all unique). Gene sequence location is 3R:27662439..27677099. Its molecular function is described by: monoatomic cation channel activity. It is involved in the biological process described with: locomotor rhythm; monoatomic cation homeostasis. 10 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: abnormal circadian behavior; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed within 12-24 hour embryonic stages, during early larval stages, during late pupal stages, in adult male stages.	0.004	1	1	1	2	2	7	1	1	1	2	1	2	1	1	6	Gene Group 25	uncoordinated 80(unc80)
N0.HOG0001747	rna-NM_001103924.2	FBgn0034598	The gene Insulator su(Hw) mRNA adaptor is referred to in FlyBase by the symbol Dmel\Isha (CG4266, FBgn0034598). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (all unique). Gene sequence location is 2R:21161713..21168659. Its molecular function is described by: mRNA binding; nucleic acid binding; chromatin binding; RNA binding. It is involved in the biological process described with: negative regulation of transcription by RNA polymerase II. 13 alleles are reported. The phenotypes of these alleles manifest in: supraesophageal ganglion; ventral ectoderm derivative; chaeta; bouton; adult thorax. The phenotypic classes of alleles include: phenotype; increased mortality; partially lethal; abnormal behavior. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages.	0.015	1	1	1	1	1	7	1	3	1	1	1	2	1	2	6	Gene Group 31	Insulator su(Hw) mRNA adaptor(Isha)
N0.HOG0001752	rna-NM_135812.2	FBgn0032525	The gene Heat shock protein 60D is referred to in FlyBase by the symbol Dmel\Hsp60D (CG16954, FBgn0032525). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:13447538..13449497. Its molecular function is described by: ATP hydrolysis activity; ATP-dependent protein folding chaperone; protein-folding chaperone binding; ATP binding. It is involved in the biological process described with 6 unique terms, many of which group under: programmed cell death; cellular process; establishment of protein localization to mitochondrion; apoptotic mitochondrial changes; cellular response to topologically incorrect protein. 9 alleles are reported. The phenotypes of these alleles manifest in: eye; eye disc. The phenotypic classes of alleles include: increased cell death; abnormal flight; viable; visible; partially lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of no expression detected.  Peak expression observed during late pupal stages, in adult male stages.	0.003	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	None	Heat shock protein 60D (from API summary)
N0.HOG0001752	rna-NM_080186.4	FBgn0011244	The gene Heat shock protein 60B is referred to in FlyBase by the symbol Dmel\Hsp60B (CG2830, FBgn0011244). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:728362..730564. Its molecular function is described by: protein-folding chaperone binding; ATP binding; ATP hydrolysis activity; ATP-dependent protein folding chaperone. It is involved in the biological process described with: apoptotic mitochondrial changes; protein folding; protein import into mitochondrial intermembrane space; mitochondrial unfolded protein response; protein refolding. 8 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: male sterile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.003	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	None	Heat shock protein 60B (from API summary)
N0.HOG0001763	rna-NM_140358.2	FBgn0036327	The gene Malate dehydrogenase 2c is referred to in FlyBase by the symbol Dmel\Mdh2c (CG10748, FBgn0036327). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:12971214..12972359. Its molecular function is described by: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; oxidoreductase activity; malate dehydrogenase activity; L-malate dehydrogenase (NAD+) activity; catalytic activity. It is involved in the biological process described with: carboxylic acid metabolic process; gluconeogenesis; malate metabolic process; tricarboxylic acid cycle. 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: male fertile; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of no expression detected.  Peak expression observed during late larval stages, at stages throughout the pupal period, in adult male stages.	0.008	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	None	Malate dehydrogenase 2c (from API summary)
N0.HOG0001763	rna-NM_140359.2	FBgn0036328	The gene Malate dehydrogenase 2b is referred to in FlyBase by the symbol Dmel\Mdh2b (CG10749, FBgn0036328). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:12972474..12973650. Its molecular function is described by: oxidoreductase activity; malate dehydrogenase activity; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; catalytic activity; L-malate dehydrogenase (NAD+) activity. It is involved in the biological process described with: carboxylic acid metabolic process; malate metabolic process; gluconeogenesis; tricarboxylic acid cycle. 5 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; male fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.008	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	None	Malate dehydrogenase 2b (from API summary)
N0.HOG0001765	rna-NM_135651.3	FBgn0032348	This gene is referred to in FlyBase by the symbol Dmel\CG4751 (FBgn0032348). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:11130737..11136003. Its molecular function is described by: metallopeptidase activity; metal-dependent deubiquitinase activity; peptidase activity. It is involved in the biological process described with: . 6 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-12 hour embryonic stages, during early pupal stages.	0.0	1	1	1	1	1	11	1	1	1	1	1	1	1	1	10	None	None
N0.HOG0001774	rna-NM_135108.3	FBgn0031732	This gene is referred to in FlyBase by the symbol Dmel\CG11149 (FBgn0031732). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (2 unique). Gene sequence location is 2L:5718121..5720899. Its molecular function is described by: glucuronosyltransferase activity. The biological processes in which it is involved are not known. 7 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: lethal; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, during late larval stages, in stages of adults of both sexes.	0.032	1	4	0	1	1	1	1	2	1	0	1	1	1	1	4	Gene Group 25	uncharacterized protein(CG11149)
N0.HOG0001781	rna-NM_001272270.1	FBgn0029648	This gene is referred to in FlyBase by the symbol Dmel\CG3603 (FBgn0029648). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:2948034..2949120. Its molecular function is described by: quinone binding; oxidoreductase activity; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity. It is involved in the biological process described with: fatty acid biosynthetic process. 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; male fertile. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed at stages throughout the larval period, during late pupal stages, in stages of adults of both sexes.	0.042	1	1	1	1	2	5	1	2	2	1	1	4	1	1	4	Gene Group 11	uncharacterized protein(CG3603)
N0.HOG0001786	rna-NM_001144542.2	FBgn0027514	This gene is referred to in FlyBase by the symbol Dmel\CG1024 (FBgn0027514). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (2 unique). Gene sequence location is 3R:6377349..6380328. Its molecular function is described by: RNA polymerase II transcription regulatory region sequence-specific DNA binding; DNA-binding transcription factor activity, RNA polymerase II-specific; DNA-binding transcription repressor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding. It is involved in the biological process described with: negative regulation of transcription by RNA polymerase II; regulation of transcription by RNA polymerase II. 10 alleles are reported. The phenotypes of these alleles manifest in: ganglion mother cell; wing; larval neuroblast; mesonotum; trichogen cell. The phenotypic classes of alleles include: some die during pupal stage; visible; abnormal neuroanatomy; lethal - all die before end of pupal stage; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.	0.0	1	0	0	5	2	3	1	1	1	0	1	4	1	3	5	Gene Group 32	uncharacterized protein(CG1024)
N0.HOG0001793	rna-NM_057967.5	FBgn0023171	The gene ribonuclease H1 is referred to in FlyBase by the symbol Dmel\rnh1 (CG8729, FBgn0023171). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (all unique). Gene sequence location is 2R:7931054..7932380. Its molecular function is described by: magnesium ion binding; RNA-DNA hybrid ribonuclease activity; nucleic acid binding. It is involved in the biological process described with: DNA replication, removal of RNA primer; mitochondrial DNA replication. 15 alleles are reported. The phenotypes of these alleles manifest in: prepupa; imaginal disc; melanotic mass; larval central nervous system. The phenotypic classes of alleles include: phenotype; increased mortality during development; increased mortality; lethal. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of moderate expression.  Peak expression observed within 00-12 hour embryonic stages, in stages of adults of both sexes.	0.011	1	1	2	1	2	3	1	1	4	1	1	1	1	4	3	None	ribonuclease H1 (from API summary)
N0.HOG0001798	rna-NM_136154.2	FBgn0032817	This gene is referred to in FlyBase by the symbol Dmel\CG10631 (FBgn0032817). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2L:19742817..19756904. Its molecular function is described by: sequence-specific DNA binding; transcription corepressor activity. It is involved in the biological process described with: negative regulation of transcription by RNA polymerase II. 16 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of very low expression.  Peak expression observed within 00-06 and 12-24 hour embryonic stages, at stages throughout the larval period, at stages throughout the pupal period, in stages of adults of both sexes.	0.0	9	1	1	1	1	2	1	3	1	1	4	2	1	1	8	Gene Group 32	uncharacterized protein(CG10631)
N0.HOG0001838	rna-NM_164453.4	FBgn0004507	The gene Glycogen phosphorylase is referred to in FlyBase by the symbol Dmel\Glyp (CG7254, FBgn0004507). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 2L:2130813..2137296. Its molecular function is described by: 1,4-alpha-oligoglucan phosphorylase activity; pyridoxal phosphate binding; protein homodimerization activity; glycogen phosphorylase activity. It is involved in the biological process described with 6 unique terms, many of which group under: determination of adult lifespan; cellular response to oxygen-containing compound; energy derivation by oxidation of organic compounds; multicellular organismal process; defense response to symbiont. 28 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: increased mortality during development; abnormal body size; increased mortality; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderate expression.  Peak expression observed within 00-06 and 12-24 hour embryonic stages, at stages throughout the larval period, during late pupal stages, in stages of adults of both sexes.	0.009	1	1	1	3	1	5	3	2	1	1	1	1	1	1	4	None	Glycogen phosphorylase (from API summary)
N0.HOG0001842	rna-NM_136880.3	FBgn0033679	This gene is referred to in FlyBase by the symbol Dmel\CG8888 (FBgn0033679). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:12064565..12079543. Its molecular function is described by: 3-hydroxybutyrate dehydrogenase activity; oxidoreductase activity. It is involved in the biological process described with: steroid metabolic process. 11 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: fertile; partially lethal; short lived; viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of very low expression.  Peak expression observed within 12-24 hour embryonic stages, at stages throughout the larval period, at stages throughout the pupal period.	0.037	2	1	1	5	3	2	2	1	2	1	1	1	1	1	4	Gene Group 25	uncharacterized protein(CG8888)
N0.HOG0001847	rna-NM_001103397.3	FBgn0003079	The gene Raf oncogene is referred to in FlyBase by the symbol Dmel\Raf (CG2845, FBgn0003079). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is X:2295466..2343870. Its molecular function is described by 6 unique terms, many of which group under: phosphotransferase activity, alcohol group as acceptor; transferase activity; protein kinase activity; protein binding; transferase activity, transferring phosphorus-containing groups. It is involved in the biological process described with 37 unique terms, many of which group under: branching morphogenesis of an epithelial tube; regulation of pH; epithelial cell migration, open tracheal system; epidermal growth factor receptor signaling pathway; multicellular organism growth. 107 alleles are reported. The phenotypes of these alleles manifest in: embryonic/larval tracheal section; external encapsulating structure; chordotonal organ; wing vein L5; cellular process. The phenotypic classes of alleles include: phenotype; abnormal size; increased mortality during development; increased mortality. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of low expression.  Peak expression observed within 00-12 hour embryonic stages, in adult female stages.	0.039	1	1	3	1	2	1	2	5	1	1	1	2	1	1	4	None	Raf oncogene (from API summary)
N0.HOG0001850	rna-NM_001258552.1	FBgn0283741	The gene prage is referred to in FlyBase by the symbol Dmel\prage (CG42666, FBgn0283741). It is a protein_coding_gene from Dmel. It has 11 annotated transcripts and 11 polypeptides (4 unique). Gene sequence location is X:1773719..1853667. Its molecular function is described by: exonuclease activity; nucleic acid binding. It is involved in the biological process described with: rRNA 3'-end processing; egg activation. 27 alleles are reported. The phenotypes of these alleles manifest in: trichogen cell; mesonotum; chaeta. The phenotypic classes of alleles include: phenotype; some die during P-stage; increased mortality; increased mortality during development.	0.0	1	1	5	7	1	1	1	1	1	2	1	1	1	1	6	Gene Group 25	prage(prage)
N0.HOG0001856	rna-NM_001382087.1	FBgn0259736	This gene is referred to in FlyBase by the symbol Dmel\CG42390 (FBgn0259736). It is a protein_coding_gene from Dmel. It has 5 annotated transcripts and 5 polypeptides (4 unique). Gene sequence location is 3R:22120061..22133367. Its molecular function is described by: . It is involved in the biological process described with: protein export from nucleus. 6 alleles are reported. The phenotypes of these alleles manifest in: chaeta; trichogen cell. The phenotypic classes of alleles include: phenotype; partially lethal; increased mortality; increased mortality during development. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of extremely low expression.  Peak expression observed within 18-24 hour embryonic stages, in adult male stages.	0.037	1	2	1	1	2	3	5	2	1	1	1	1	1	1	4	Gene Group 25,Gene Group 36	uncharacterized protein(CG42390)
N0.HOG0001858	rna-NM_001316378.1	FBgn0010473	The gene turtle is referred to in FlyBase by the symbol Dmel\tutl (CG15427, FBgn0010473). It is a protein_coding_gene from Dmel. It has 10 annotated transcripts and 10 polypeptides (8 unique). Gene sequence location is 2L:4283148..4323781. Its molecular function is described by: cell-cell adhesion mediator activity. It is involved in the biological process described with 12 unique terms, many of which group under: behavior; adult behavior; response to abiotic stimulus; homophilic cell adhesion via plasma membrane adhesion molecules; compound eye development. 43 alleles are reported. The phenotypes of these alleles manifest in: ventral nerve cord commissure; plasma membrane bounded cell projection; cell projection; neuron projection; notum. The phenotypic classes of alleles include: abnormal behavior; partially lethal - majority live; phenotype; abnormal touch response. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 06-24 hour embryonic stages, during early larval stages, at stages throughout the pupal period.	0.049	1	1	2	2	2	2	3	1	2	1	1	4	1	1	3	Gene Group 25	turtle(tutl)
N0.HOG0001891	rna-NM_140599.3	FBgn0036588	This gene is referred to in FlyBase by the symbol Dmel\CG13068 (FBgn0036588). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:16269392..16269911. Its molecular function is unknown. The biological processes in which it is involved are not known. 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; partially lethal - majority die; some die during pupal stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of no expression detected.  Peak expression observed within 18-24 hour embryonic stages, during early larval stages, at stages throughout the pupal period.	0.0	3	0	0	5	1	4	1	1	0	0	6	1	1	1	6	None	None
N0.HOG0001896	rna-NM_206184.2	FBgn0267791	The gene Heterogeneous nuclear ribonucleoprotein K is referred to in FlyBase by the symbol Dmel\HnRNP-K (CG13425, FBgn0267791). It is a protein_coding_gene from Dmel. It has 6 annotated transcripts and 6 polypeptides (5 unique). Gene sequence location is 2R:20587551..20606854. Its molecular function is described by: RNA binding; nucleic acid binding; mRNA binding. It is involved in the biological process described with: regulation of mRNA splicing, via spliceosome; regulation of transcription by RNA polymerase II; regulation of alternative mRNA splicing, via spliceosome. 39 alleles are reported. The phenotypes of these alleles manifest in: posterior wing cell; larval thorax; wing blade; crossvein; peripheral nervous system. The phenotypic classes of alleles include: increased mortality during development; abnormal locomotor behavior; increased mortality; phenotype.	0.035	1	1	2	1	3	2	1	1	2	1	1	4	1	2	3	None	Heterogeneous nuclear ribonucleoprotein K (from API summary)
N0.HOG0001904	rna-NM_079617.3	FBgn0038118	The gene timeout is referred to in FlyBase by the symbol Dmel\timeout (CG7855, FBgn0038118). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:13088651..13163876. Its molecular function is described by: DNA binding. It is involved in the biological process described with: DNA repair; DNA replication checkpoint signaling; DNA damage checkpoint signaling; entrainment of circadian clock; replication fork arrest. 26 alleles are reported. The phenotypes of these alleles manifest in: eye; head; trichogen cell. The phenotypic classes of alleles include: increased mortality; some die during P-stage; lethal; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages.	0.001	1	1	2	1	1	7	2	1	1	1	2	1	1	1	6	None	timeout (from API summary)
N0.HOG0001910	rna-NM_168028.2	FBgn0052268	The gene Drosomycin-like 6 is referred to in FlyBase by the symbol Dmel\Drsl6 (CG32268, FBgn0052268). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:3336032..3336418. Its molecular function is described by: . It is involved in the biological process described with: defense response to fungus; defense response. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of extremely high expression to a trough of no expression detected.  Peak expression observed during early pupal stages.	0.0	3	0	0	2	1	6	0	0	0	0	1	10	2	0	10	None	Drosomycin-like 6 (from API summary)
N0.HOG0001910	rna-NM_139546.3	FBgn0035434	The gene Drosomycin-like 5 is referred to in FlyBase by the symbol Dmel\Drsl5 (CG10812, FBgn0035434). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3L:3316781..3317144. Its molecular function is described by: . It is involved in the biological process described with: defense response to fungus; defense response. 2 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of extremely high expression to a trough of no expression detected.  Peak expression observed during early pupal stages.	0.0	3	0	0	2	1	6	0	0	0	0	1	10	2	0	10	None	Drosomycin-like 5 (from API summary)
N0.HOG0001918	rna-NM_001299459.1	FBgn0033845	The gene mars is referred to in FlyBase by the symbol Dmel\mars (CG17064, FBgn0033845). It is a protein_coding_gene from Dmel. It has 4 annotated transcripts and 4 polypeptides (1 unique). Gene sequence location is 2R:13500621..13506011. Its molecular function is described by: microtubule binding; protein phosphatase 1 binding. It is involved in the biological process described with 8 unique terms, many of which group under: cellular process; cell cycle; biological regulation; spindle organization; regulation of biological process. 22 alleles are reported. The phenotypes of these alleles manifest in: organelle; microtubule cytoskeleton; cellular anatomical structure; intracellular organelle; centrosome. The phenotypic classes of alleles include: chemical resistant; increased occurrence of cell division; phenotype; abnormal behavior. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 00-12 hour embryonic stages.	0.035	1	3	1	1	2	4	1	3	1	1	1	2	1	1	3	None	mars (from API summary)
N0.HOG0001924	rna-NM_079282.2	FBgn0267348	The gene Laminin B2 is referred to in FlyBase by the symbol Dmel\LanB2 (CG3322, FBgn0267348). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3L:9614914..9623980. Its molecular function is unknown. It is involved in the biological process described with 11 unique terms, many of which group under: developmental process; cellular process; anatomical structure development; external encapsulating structure organization; digestive system development. 19 alleles are reported. The phenotypes of these alleles manifest in: trunk visceral muscle primordium; external encapsulating structure; alimentary canal; extracellular matrix; larval visceral muscle cell. The phenotypic classes of alleles include: lethal; increased mortality; increased mortality during development; phenotype.	0.048	1	1	0	2	2	3	2	1	2	1	1	5	1	1	5	None	Laminin B2 (from API summary)
N0.HOG0001925	rna-NM_169870.2	FBgn0038725	This gene is referred to in FlyBase by the symbol Dmel\CG6184 (FBgn0038725). It is a protein_coding_gene from Dmel. It has 3 annotated transcripts and 3 polypeptides (all unique). Gene sequence location is 3R:19652369..19657866. Its molecular function is unknown. The biological processes in which it is involved are not known. 4 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of extremely low expression.  Peak expression observed within 12-18 embryonic stages.	0.008	1	1	1	6	2	3	2	1	1	1	1	1	1	1	5	Gene Group 25	uncharacterized protein(CG6184)
N0.HOG0001927	rna-NM_137993.4	FBgn0003401	The gene shutdown is referred to in FlyBase by the symbol Dmel\shu (CG4735, FBgn0003401). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:23841461..23843286. Its molecular function is described by: Hsp90 protein binding; peptidyl-prolyl cis-trans isomerase activity. It is involved in the biological process described with 6 unique terms, many of which group under: chromatin organization; cell differentiation; cellular developmental process; developmental process; reproductive process. 17 alleles are reported. The phenotypes of these alleles manifest in: egg chamber; fusome; egg; stretch follicle cell; germline cell. The phenotypic classes of alleles include: fertile; female sterile; wild-type; male sterile; viable; abnormal locomotor behavior. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderately high expression to a trough of very low expression.  Peak expression observed within 00-06 hour embryonic stages, in adult female stages.	0.017	1	2	3	1	4	1	1	1	1	1	1	3	2	2	3	None	shutdown (from API summary)
N0.HOG0001927	rna-NM_166054.2	FBgn0050075	This gene is referred to in FlyBase by the symbol Dmel\CG30075 (FBgn0050075). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 2R:14375921..14376677. Its molecular function is described by: Hsp90 protein binding. It is involved in the biological process described with: piRNA processing; spermatogenesis. 5 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of moderate expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.017	1	2	3	1	4	1	1	1	1	1	1	3	2	2	3	None	None
N0.HOG0001928	rna-NM_140770.3	FBgn0036773	This gene is referred to in FlyBase by the symbol Dmel\CG13698 (FBgn0036773). It is a protein_coding_gene from Dmel. It has 2 annotated transcripts and 2 polypeptides (1 unique). Gene sequence location is 3L:18088417..18106149. Its molecular function is unknown. The biological processes in which it is involved are not known. 13 alleles are reported. No phenotypic data is available. The phenotypic class of alleles includes: viable. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of very low expression.  Peak expression observed within 12-18 embryonic stages.	0.012	1	1	1	3	2	4	4	1	1	1	1	1	1	1	3	Gene Group 25	uncharacterized protein(CG13698)
N0.HOG0001933	rna-NM_165487.4	FBgn0027066	The gene Eb1 is referred to in FlyBase by the symbol Dmel\Eb1 (CG3265, FBgn0027066). It is a protein_coding_gene from Dmel. It has 6 annotated transcripts and 6 polypeptides (3 unique). Gene sequence location is 2R:6749227..6756300. Its molecular function is described by: myosin binding; microtubule binding; microtubule plus-end binding; protein binding. It is involved in the biological process described with 18 unique terms, many of which group under: multicellular organismal process; locomotory behavior; behavior; establishment of mitotic spindle localization; nervous system process. 58 alleles are reported. The phenotypes of these alleles manifest in: cytoskeleton; abdominal sternite; germline cell; trichogen cell; embryo. The phenotypic classes of alleles include: phenotype; increased mortality during development; increased mortality; lethal - all die before end of P-stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of very high expression to a trough of moderately high expression.  Peak expression observed within 00-12 hour embryonic stages.	0.004	1	1	1	1	2	2	1	1	1	1	1	8	1	1	7	None	Eb1 (from API summary)
N0.HOG0001965	rna-NM_143052.2	FBgn0039246	This gene is referred to in FlyBase by the symbol Dmel\CG10845 (FBgn0039246). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:24901116..24903048. Its molecular function is described by: microtubule binding. It is involved in the biological process described with: . 4 alleles are reported. No phenotypic data is available. The phenotypic classes of alleles include: viable; lethal; lethal - all die during embryonic stage. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of no expression detected.  Peak expression observed in adult male stages.	0.034	1	1	0	1	1	1	1	1	1	1	1	2	1	1	2	None	None
N0.HOG0001973	rna-NM_141445.3	FBgn0037481	The gene MAGE is referred to in FlyBase by the symbol Dmel\MAGE (CG10059, FBgn0037481). It is a protein_coding_gene from Dmel. It has one annotated transcript and one polypeptide. Gene sequence location is 3R:7154238..7155180. Its molecular function is unknown. It is involved in the biological process described with: negative regulation of neuron apoptotic process; DNA repair; negative regulation of neuroblast proliferation; DNA damage response. 14 alleles are reported. The phenotypes of these alleles manifest in: organism; organ system; anatomical structure; adult central nervous system; brain. The phenotypic classes of alleles include: increased mortality; abnormal cell death; increased mortality during development; phenotype. Summary of modENCODE Temporal Expression Profile:  Temporal profile ranges from a peak of high expression to a trough of low expression.  Peak expression observed within 00-06 hour embryonic stages.	0.021	1	1	1	1	1	1	1	1	10	1	1	1	1	1	9	None	MAGE (from API summary)
